video_id,upload_days,title,description,tags,duration,subscriber_count,view22,like_22,comment_22,view_inc_23,view_inc_24_noon,view_inc_24_night,view_inc_25_noon,view_inc_25_night,like_inc_23,like_inc_24_noon,like_inc_24_night,like_inc_25_noon,like_inc_25_night,comment_inc_23,comment_inc_24_noon,comment_inc_24_night,comment_inc_25_noon,comment_inc_25_night,like_26,comment_26,view_26
c8GC9a4e_Tw,104,3,3,21,62.333332,0,296,10,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,6,301
zJmzLloYrug,353,0,0,0,88.48333,0,5783,70,5,34,25,4,3,1,2,0,0,0,0,0,0,0,0,0,72,5,5861
BCVAiv5j0Zo,31,0,4,0,39.55,0,26796,518,10,869,652,218,370,120,8,11,3,3,2,0,0,0,0,0,554,10,29525
XB5qFAJILFY,1907,0,1,0,1.9333333,52400,205963,615,6,1707,3065,1808,1437,1095,2,4,0,2,1,0,0,0,0,0,624,6,215826
VCtYYTLti-A,298,0,0,0,481.45,3410000,150379,5457,16,34,26,10,7,6,0,1,-1,-1,0,0,0,0,0,0,5456,16,150485
Fk1hMdHryt8,373,0,0,0,437.96667,393000,27960,334,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,334,9,27961
wM6ppOuPuxk,2931,1,6,13,3.1333334,1710000,806899,1335,42,2020,2486,1204,1448,1009,5,10,4,3,1,0,0,0,0,0,1363,42,816051
zSDugAAkS9I,1899,0,0,0,2.2666667,52400,7481,78,11,21,32,5,8,7,0,2,0,0,0,0,0,0,0,0,80,11,7562
_uSEJDpAY1c,23,3,16,22,714.98334,0,110438,755,8,816,1306,399,417,134,2,3,2,2,0,1,0,0,0,0,767,9,113917
7t3Re2VIbHE,1607,0,0,0,2.8,50700000,61270739,908021,27734,2874,3097,1453,1592,1458,20,42,25,27,17,-2,2,-1,0,-1,908197,27733,61283868
cLX4ix8Cw6k,443,0,1,0,56.183334,37500000,955228,1600,0,223,151,72,65,56,1,1,0,0,0,0,0,0,0,0,1602,0,955886
ha67rNrZjRc,3349,0,0,0,3.2,297000,8906,44,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,8909
QXRcazv6sg4,100,1,2,20,5.4,0,54,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,58
d4n8cQAQ5tw,3120,0,0,0,1.2166667,1710000,61324,46,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,46,0,61335
xbFrN1FL6tE,2727,0,0,0,1.9,37500000,252678895,490482,0,66198,66261,16141,26432,16630,192,158,52,74,29,0,0,0,0,0,491161,0,252933954
puuu0Xly2_o,70,0,0,0,59.016666,37500000,205992,604,0,697,528,220,153,235,0,0,1,1,0,0,0,0,0,0,606,0,208268
puuu0Xly2_o,70,0,0,0,59.016666,37500000,205992,604,0,697,528,220,153,235,0,0,1,1,0,0,0,0,0,0,606,0,208268
KHFihzfY_x8,1826,2,1,0,3.0833333,52400,41115,49,2,484,988,735,311,335,1,0,0,0,0,0,0,0,0,0,50,2,44240
lxBdY_NTdPI,2984,0,0,0,0.95,8220000,83676,1595,285,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1596,285,83693
VUtnEyomtV0,3134,0,0,0,1.3333334,3210000,118721,715,32,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,716,32,118736
zpwXLeyYGXY,101,0,0,0,3.9166667,50700000,2310042,59919,1849,7622,7594,2823,2981,2460,74,66,26,32,42,4,-1,0,2,-1,60221,1851,2338746
fHje9gtCRLE,204,0,0,0,75.4,100000,543,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,543
LkhOIsKmDbk,2597,1,7,15,4.45,1710000,1484339,5945,165,5241,6596,2921,2059,1678,33,22,13,12,9,0,0,0,0,0,6041,165,1505016
0pu5_u6ovO0,12,0,0,11,3.1,3210000,107550,3952,155,4217,5609,3419,2256,1362,65,53,30,24,11,2,2,0,1,0,4166,162,126535
uUDw39ZLFOo,54,3,7,16,63.95,0,61968,946,16,12282,11773,1904,5449,2248,42,54,9,23,7,2,1,0,0,0,1103,19,99252
HhPyySDJJ_I,3276,0,0,0,5.4166665,50700000,383599,11370,1132,7,1,4,2,2,0,-1,0,0,0,0,0,0,0,0,11369,1132,383620
0Z7h6L4vBCU,2820,0,0,0,41.666668,50700000,821338,15047,628,17,10,1,5,3,1,0,0,0,0,0,0,0,0,0,15048,628,821385
VWm4AyU5SPY,2895,0,0,0,3.7,37500000,2301990,861,0,760,501,223,247,270,0,0,-1,0,1,0,0,0,0,0,861,0,2304502
8aGMEq9otvs,47,3,7,16,101.28333,0,171602,818,17,6479,6789,1314,2423,1451,26,14,0,8,3,1,0,0,1,0,877,19,194326
SXIu9w7f1HE,894,0,0,0,2.9,37500000,6228109,13247,0,12667,13413,5309,8388,6150,42,38,19,47,16,0,0,0,0,0,13470,0,6294406
H-ZdkAu9-Vk,1488,0,0,0,215.96666,3410000,1172003,6100,117,3140,2246,456,654,413,16,13,4,3,0,0,0,1,0,0,6142,118,1180236
YdLXqkTNHjQ,381,2,17,19,196.53334,1710000,531630,2133,115,126,393,119,195,69,0,0,0,1,0,0,0,0,0,0,2135,115,532595
Bvvm4KNNP-w,1495,1,7,8,2.9666667,1710000,356478,1388,81,1759,1418,373,481,313,8,3,3,1,0,0,0,0,0,0,1403,81,361313
5Axha8rZqio,169,0,1,0,555.5,393000,1097,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1097
vmZyMaOcSBg,110,0,0,20,3.6166666,0,319,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,324
1NZY-AM9HUc,1467,0,0,0,17.683332,37500000,18256045,48339,0,9094,7691,2461,2254,1609,25,7,5,8,2,0,0,0,0,0,48388,0,18282556
rHjxTnThKQk,800,1,7,7,2.3333333,1710000,440839,2114,0,1758,1443,447,521,237,9,6,0,2,1,0,0,0,0,0,2135,0,445789
RPNXnXGYSHU,1135,0,0,0,44.533333,37500000,3609219,9850,0,3814,3817,1003,1515,675,25,28,9,11,1,0,0,0,0,0,9939,0,3623534
n-blY4AAYvc,1378,0,0,0,211.16667,3410000,922190,5821,103,147,124,67,43,33,0,0,0,0,0,0,0,0,0,0,5820,103,922735
udFL--IVlG0,1834,0,0,0,2.9,52400,69957,72,3,451,900,608,623,414,1,0,0,0,0,0,0,0,0,0,73,3,73173
mLa18rV5GwE,649,0,0,0,2.35,3210000,251294,17548,1405,1,1,2,1,2,0,0,0,0,-1,0,0,0,0,0,17547,1405,251304
mNt2RE6FfvE,1787,0,0,0,1.9166666,37500000,10125712,13201,0,1938,1639,766,526,582,1,1,0,0,0,0,0,0,0,0,13206,0,10132487
uzibEvEL4bk,39,3,7,16,96.65,0,27593,190,16,843,878,175,347,180,6,0,1,5,0,0,0,0,1,0,206,17,30494
7Da2eh_YfWM,180,0,0,0,89.933334,393000,3390,34,2,14,15,2,6,6,0,0,0,0,0,0,0,0,0,0,34,2,3453
XPUNJcVF0zo,1345,0,0,0,214.45,3410000,4663194,17014,278,1132,1036,343,372,154,7,4,3,2,1,1,0,0,0,0,17032,279,4666967
tg6QFiv8g3M,94,1,2,18,2.2666667,0,64,2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,72
QrHN9tJLaQ0,2881,0,0,0,3.2666667,3210000,15941471,66504,1398,4533,4609,2301,1993,1498,20,30,11,10,10,0,0,0,0,1,66606,1399,15959322
MHS4bnSwlNM,34,2,50,21,61.05,100000,33977,434,20,173,161,74,69,23,1,0,2,0,0,0,0,0,0,0,437,20,34581
uFNWVyRnal8,28,0,4,0,51.316666,0,22331,472,7,382,255,91,124,69,3,5,1,-1,0,0,0,0,0,0,485,7,23490
S9SGVIYRC7s,399,0,9,0,62.633335,37500000,866394,2663,0,229,280,114,60,72,0,0,0,0,0,0,0,0,0,0,2664,0,867341
MRdqPxYJuTU,2454,0,0,0,3.6833334,50700000,434234,13198,371,3,2,2,1,3,0,-1,0,0,0,0,0,0,0,0,13197,371,434247
k7DIfhBfSJ4,1904,0,0,0,4.266667,52400,112093,784,60,283,391,204,231,217,0,0,2,1,0,1,0,0,0,0,789,61,113620
yqcZPeMPJzU,1098,1,6,9,5.7,1710000,1690517,10263,497,21001,35510,15998,22499,6244,178,337,201,204,39,2,6,3,4,3,11346,520,1805086
4HPBD-rvrwc,542,0,0,0,11.433333,297000,19456,582,59,26,22,4,11,7,0,1,0,0,0,0,0,0,0,0,583,59,19544
JHii7x6kEXs,1098,0,0,0,2.2333333,52400,260554,243,3,2620,5138,2831,2475,1943,3,-1,2,1,0,0,0,0,0,0,248,3,276711
0nfbMCXKDs4,24,0,4,0,1.6166667,1710000,28523,271,21,266,217,87,130,54,1,5,0,1,0,0,0,0,0,0,279,22,29423
5ykYp7OpYwk,159,0,0,0,409.4,393000,797,22,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,802
Pjc2sqNGSag,1431,0,0,0,204.96666,3410000,596872,4630,110,124,99,31,24,47,-1,2,1,0,0,0,0,0,0,0,4634,110,597307
EAGhzuitLXU,1403,0,0,0,4.0,50700000,29969492,326264,11991,3927,3724,1565,1459,1281,36,26,9,5,9,-2,1,-1,-1,0,326372,11987,29984213
6buFCTGCaSE,583,0,0,0,61.35,393000,522001,4906,188,998,889,553,335,394,8,2,7,4,1,0,0,0,0,0,4932,188,525937
yK4P58PiQvk,619,0,0,0,28.85,3210000,69640,1484,460,5,5,0,2,2,0,0,0,0,0,1,0,0,0,0,1484,461,69658
rz0MYWi1vaE,26,2,18,22,226.85,0,34735,220,10,293,245,70,81,47,1,1,0,1,-1,0,0,0,0,0,222,10,35562
e6KzjUOfmBk,819,0,0,0,241.46666,3410000,1411417,6266,138,1090,822,238,442,245,3,1,0,2,-1,0,0,0,0,0,6274,139,1415214
OZhy5sVytf8,1471,0,0,0,209.75,3410000,93664,699,31,53,59,16,29,19,0,0,1,1,0,0,0,0,0,0,701,31,93891
8wYSzXzymEo,3247,0,0,0,0.51666665,3210000,97693,1134,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,106,97693
j7K_TpeP2LE,3417,0,0,0,4.9166665,8220000,212123,1908,264,10,12,5,6,7,0,0,0,0,0,0,0,0,0,0,1909,264,212175
DJ2DkVxrtUo,1102,2,32,18,61.483334,100000,2010,7,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,7,1,2016
IG0xOBziYno,41,0,0,0,60.016666,37500000,379685,1216,0,1904,1716,783,575,642,2,3,1,2,1,0,0,0,0,0,1228,0,386677
Z4bQm933XCs,1901,0,0,0,1.9,37500000,23825863,0,0,19795,20187,5779,6764,5555,0,0,0,0,0,0,0,0,0,0,0,0,23897499
d027aJluk9o,1615,0,0,0,1.5333333,1710000,34210,103,0,15,11,5,8,2,1,0,0,0,0,0,0,0,0,0,104,0,34258
dxZmKxGI7j0,1530,0,5,2,3.4666667,1710000,1112136,5734,136,3240,2974,1104,1106,724,28,12,8,10,6,0,0,0,0,0,5804,136,1122606
2c5EuEGIHvo,814,1,7,7,1.85,1710000,445500,2416,94,3474,3824,1247,2212,474,20,34,9,6,2,1,0,1,0,0,2492,96,457950
gysViw9i7Q4,2846,0,0,0,6.8166666,37500000,4119021,0,0,2150,1880,984,641,720,0,0,0,0,0,0,0,0,0,0,0,0,4127023
p5CZ8STVcks,783,1,6,2,2.7,1710000,282917,1524,44,2417,2618,1009,977,604,19,15,6,10,0,0,2,0,0,0,1585,46,291933
G1M5J32Cgm8,1135,0,0,0,4.4,3210000,907034,7148,303,411,443,160,158,121,3,4,1,0,1,0,0,0,0,0,7160,303,908621
koGvOgrg91A,792,0,0,0,240.21666,3410000,69153,1774,30,5,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1774,30,69169
9p8bLtZmNmI,511,0,0,0,1.7333333,6190,2921,36,1,5,9,5,3,3,0,0,0,0,0,0,0,0,0,0,36,1,2947
p2-p0gSoY58,584,0,0,0,97.8,3410000,77303,4019,29,6,5,3,1,0,0,0,-1,0,0,0,0,0,0,0,4018,29,77323
VdwvVg8Y1MU,408,3,28,21,62.15,413000,81110,445,36,559,944,456,419,223,4,6,4,2,0,0,0,0,0,0,462,36,83972
QmA7l44u-34,1370,0,0,0,222.8,3410000,424916,1856,64,32,48,13,7,9,0,0,1,0,0,0,0,0,0,0,1858,64,425059
beuCOjU_aSE,1531,1,16,18,122.53333,1710000,3058308,9902,734,2332,3345,1623,1645,889,16,29,11,11,4,0,0,0,0,0,9981,734,3069276
Qnhpyw8ViY0,1836,1,4,4,0.6333333,1710000,94212,170,0,44,57,22,28,26,2,0,0,0,0,0,0,0,0,0,172,0,94416
lBVWN6SNDbY,25,2,0,3,483.15,3410000,141629,1319,20,4273,5404,2182,2183,740,24,28,9,7,0,0,0,0,0,0,1401,20,158263
GVTfHUBQ3V4,48,3,18,21,224.15,0,322284,1270,38,9709,23726,6540,8233,3052,24,33,11,19,8,0,4,0,0,0,1369,42,377477
fRys--ATaM0,550,0,0,0,61.783333,37500000,2038539,6156,0,845,740,350,258,267,1,0,1,1,1,0,0,0,0,0,6162,0,2041696
Scbg9kNPqwQ,1129,0,0,0,3.1,52400,58444,665,12,124,189,87,130,53,4,5,3,2,0,0,0,0,0,0,681,12,59115
h3ydaNsD0jU,337,0,0,0,75.48333,100000,538,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,538
uo5IFUoIrdk,4,2,4,19,714.98334,149000,46934,479,4,7074,3170,650,770,225,57,29,10,7,0,7,10,1,0,0,585,22,59154
uo5IFUoIrdk,4,2,4,19,714.98334,149000,47028,480,4,6980,3170,650,770,225,56,29,10,7,0,7,10,1,0,0,585,22,59154
dIWZpKj70Hs,74,0,0,0,77.65,393000,425,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,425
aqtFcsxNNyM,175,0,0,0,60.333332,37500000,1234224,2940,0,6249,5453,2115,2632,1669,9,8,5,8,5,0,0,0,0,0,2982,0,1256597
lbSOLBMUvIE,4443,0,0,0,3.7666667,3210000,125138933,615872,20811,66410,69466,28482,29622,17436,453,448,185,204,165,8,10,4,2,7,617740,20852,125397587
3zvCksrl12A,38,0,2,0,54.733334,0,27317,521,13,116,126,33,71,32,1,4,1,1,0,0,0,0,0,0,532,13,27818
_kgiNZUbI9o,2378,0,0,0,0.8833333,8220000,60440,960,47,17,7,5,2,2,2,0,0,0,0,0,0,0,0,0,963,47,60481
GJhgoqIsZmM,717,0,0,0,242.31667,3410000,116311,768,25,15,10,5,9,7,0,0,0,0,0,0,0,0,0,0,768,25,116390
rv3l8Fq1vkg,529,0,0,0,78.55,100000,1618,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1618
AieNed-qp8c,961,0,0,0,38.65,37500000,4481743,8835,0,2787,2229,779,905,882,5,7,0,2,2,0,0,0,0,0,8854,0,4491081
hNTmzk709bk,455,0,0,0,6.85,297000,32569,690,46,58,104,7,11,9,2,0,0,1,0,0,0,0,0,0,694,46,32802
IRMjIIh0rTA,398,4,24,19,93.6,413000,2316882,13351,905,506,737,384,260,160,0,3,3,1,0,0,0,0,0,0,13357,905,2319096
acMu5ylth58,30,0,4,0,50.716667,0,66460,1095,15,399,343,88,139,76,4,1,2,5,1,0,0,0,0,0,1113,15,67827
hbLxFZaibuc,66,3,6,20,70.51667,0,604537,4065,62,12808,14480,1947,6280,2779,88,68,8,39,6,0,0,0,1,0,4313,63,647922
yJAjovDHCq8,22,0,3,6,65.833336,37500000,238877,798,0,4630,3406,1234,1692,984,5,5,4,5,3,0,0,0,0,0,825,0,253324
ofCpfkD0a1c,226,0,0,0,519.8,393000,6167,123,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,123,3,6175
9bX6sJcDqnE,1041,0,0,0,243.05,3410000,1709389,14126,296,1136,884,257,374,296,10,4,2,1,1,0,0,0,0,0,14146,296,1713172
wkEaFd2p2Xs,22,2,48,21,61.683334,100000,12622,207,10,392,850,251,249,40,2,8,3,2,1,0,0,0,0,0,223,10,14645
73c38ahX6o8,4294,0,0,0,0.76666665,3210000,60150,81,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5,60151
ocPa8w0UHks,1752,0,0,0,4.616667,50700000,11916708,221612,5416,1375,1337,468,538,404,23,12,13,12,8,2,-1,0,0,0,221706,5418,11921864
bNl9HyAxbNI,8,2,12,13,59.366665,393000,3346,71,3,165,111,50,31,22,2,3,0,0,0,0,0,0,0,0,76,3,3768
B479TpruGPo,146,0,0,0,521.0,393000,2943,58,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,58,0,2947
-1lCmhh6lds,4629,0,0,0,3.1833334,3210000,441263,1042,158,10,11,9,5,5,0,0,0,0,0,0,0,0,0,0,1042,158,441307
_AjSG4ApOBg,3204,0,0,0,1.8166667,3210000,2527732,12376,528,255,283,117,125,95,5,0,0,0,0,0,0,0,0,0,12381,528,2528801
7_afK1C9mac,63,3,6,16,87.53333,0,123174,708,20,1047,746,143,274,156,3,2,0,0,0,0,1,0,0,0,715,21,125914
iQD0u36Jckk,525,0,0,0,70.7,3410000,64423,4561,23,12,6,0,3,1,0,1,0,0,0,0,0,0,0,0,4562,23,64446
lfqi418iIq4,1106,3,0,0,243.45,3410000,539227,4664,98,148,240,81,136,37,0,0,0,0,0,0,0,0,0,0,4664,98,539933
Dkq3LD-4pmM,1482,1,15,14,2.0333333,3210000,32341155,91560,2444,275396,451010,208456,183308,95518,1027,1468,554,629,251,27,26,15,16,8,95962,2538,33653014
pOPeXMQWMvI,98,2,7,15,55.95,393000,55206,301,28,276,229,58,35,35,1,0,0,1,1,0,0,0,0,0,304,28,55917
r-bqtpvm0Cg,1973,0,0,0,60.283333,37500000,15824660,27324,0,3434,2884,1255,949,824,3,3,3,0,2,0,0,0,0,0,27337,0,15835663
xvUvy-_oVl4,54,0,0,0,60.716667,37500000,321625,1367,0,883,765,366,262,304,0,0,0,1,1,0,0,0,0,0,1369,0,324792
QAW2GSwUnNo,2496,0,0,0,2.1833334,37500000,54284552,0,0,7990,6377,2602,2283,2087,0,0,0,0,0,0,0,0,0,0,0,0,54310672
GmgpGQK1rbE,390,0,0,0,10.033334,6190,692,23,0,2,7,5,3,4,1,0,1,0,0,0,0,0,0,0,25,0,716
iA52TbIC-_Q,46,2,48,21,60.666668,100000,19553,299,14,97,95,31,29,14,0,1,1,0,1,0,0,0,0,0,303,14,19887
K3V7YYYeEso,677,0,0,0,705.73334,3410000,111415,1231,32,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1231,32,111421
Rblwisx8X7Y,1886,1,8,9,2.1,1710000,11685081,41112,2125,67386,81119,33647,31451,18008,292,366,158,157,51,8,20,4,9,5,42225,2175,11942246
pSD0rcfkqxU,176,0,0,0,62.683334,413000,83021,526,44,22,19,10,1,7,0,1,0,0,0,0,0,0,0,0,527,44,83088
EwzD8U4u76k,1759,0,0,0,3.15,50700000,66012153,315107,6253,5443,4960,1546,1928,1446,35,19,0,13,6,0,-1,0,0,0,315195,6252,66031139
KEEuxfWvY_o,1480,1,6,8,2.9333334,1710000,100595,488,16,457,420,105,134,99,3,3,0,0,0,0,0,0,0,0,498,16,101962
QPZoPEzZqd8,2195,1,1,0,3.5666666,52400,521,5,0,7,5,1,2,1,0,0,0,0,0,0,0,0,0,0,5,0,538
P-JNc3tYNzA,1124,1,6,8,15.316667,1710000,223228,566,0,30,21,7,10,4,0,0,0,0,0,0,0,0,0,0,566,0,223310
K7LZ-fbsq5k,32,3,7,0,96.35,0,70269,361,7,8608,11299,1346,4320,1929,25,33,3,13,-2,0,0,0,0,0,449,7,101658
aKo4x2gjJPw,947,0,0,0,3.45,50700000,57461158,699484,16295,5161,4617,1697,1651,1442,20,35,7,11,7,3,1,0,0,0,699587,16299,57479181
OO1fVKieNyw,3113,0,0,0,2.75,1710000,315469,672,0,49,30,20,12,8,0,0,0,0,0,0,0,0,0,0,672,0,315620
ERqgBXBmJDw,2300,1,6,6,0.98333335,1710000,1783254,3642,0,3631,3441,1046,1189,663,19,13,4,2,1,0,0,0,0,0,3688,0,1794587
1rU8poTOeR4,313,0,0,0,2.85,297000,37182,924,75,29,36,16,9,8,0,2,0,0,0,0,0,0,0,0,926,75,37304
oRM7FJ0HD9c,3692,1,1,2,2.4333334,3210000,3531697,30894,782,1589,2668,1285,1042,688,16,18,3,7,7,0,1,0,0,0,30956,783,3539790
9ZhFVA4UW84,1851,0,0,0,2.7166667,52400,229444,985,27,1464,2428,1494,1141,932,4,14,4,3,0,-1,0,0,0,0,1013,26,237530
tIORtqkZoFk,3071,0,0,0,3.1333334,1710000,334831,369,0,17,24,2,7,0,0,0,0,0,0,0,0,0,0,0,369,0,334899
ufSR0jqW_B0,1183,2,9,17,4.25,1710000,2945768,7225,431,23475,23297,9829,8365,7805,105,92,48,15,22,1,4,6,1,3,7531,447,3030497
GiLF9YhSjIQ,820,2,8,4,1.8,1710000,2695124,14742,0,28246,22561,4193,8904,1784,210,146,36,49,12,0,0,0,0,0,15229,0,2767113
toGzJSeGCoc,2844,0,0,0,5.6666665,8220000,99704,1171,101,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1171,101,99731
JGwWNGJdvx8,1791,0,0,0,4.4,50700000,"",28693187,1104831,"","","","","",8774,7523,2556,3617,1869,-46,76,9,75,128,28723779,1105082,""
Z9OphjXRgF4,65,3,6,17,66.916664,0,38886,732,12,2160,2296,768,1105,1210,6,6,0,3,2,1,0,0,0,0,755,13,47729
BMI6-uooPMU,1265,0,0,0,239.5,3410000,343092,3538,41,117,131,41,36,25,1,0,3,1,1,0,0,0,0,0,3543,41,343529
x7Qu3pXxvm4,1826,2,1,0,2.4666667,52400,26113,144,3,154,270,167,67,99,0,1,0,0,0,0,0,0,0,0,146,4,26944
_VEnDa_OSts,2413,0,0,0,0.3,8220000,150513,1182,22,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1183,22,150524
e6xybCgi70k,1909,0,0,0,1.0333333,1710000,15871,38,0,9,4,1,2,2,0,0,0,0,0,0,0,0,0,0,38,0,15895
bEpW5FCnf4I,1173,3,33,20,70.51667,100000,4425,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4426
p38EJ02koqY,782,1,7,5,2.25,1710000,769419,4274,127,6898,11789,4499,5776,2083,49,90,46,52,11,1,3,2,0,0,4534,133,803238
thVQ_190iiU,1404,0,0,0,3.7333333,37500000,21122460,50182,0,2463,2002,885,854,828,6,5,1,2,4,0,0,0,0,0,50203,0,21131415
hV29ECrWPkc,4443,0,0,0,1.0333333,3210000,213519,135,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,13,213520
HAIMAtbsaYs,2810,0,0,0,0.75,3210000,39573,199,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199,7,39575
Kic3Ut1Sy3A,2861,0,0,0,0.98333335,1710000,18550,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18554
uuq-lVKEDW4,508,0,0,0,67.9,393000,22237,208,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,8,22240
MsREud-IE1Y,1851,0,0,0,2.3333333,52400,44045,124,2,153,209,171,72,94,1,0,2,2,0,0,0,0,0,0,129,2,44800
bB9u9g5AETc,414,2,50,21,82.78333,100000,131259,1414,34,573,921,513,544,170,8,4,4,6,1,0,0,0,0,0,1443,34,134469
WUfCZE1S83Q,2426,0,0,0,2.3666666,37500000,45704670,0,0,12628,11972,3916,4359,4163,0,0,0,0,0,0,0,0,0,0,0,0,45752558
cAqPIlkFyIw,92,3,6,20,49.7,0,30341,196,10,146,172,32,70,12,0,3,0,0,1,0,1,0,0,0,201,11,30815
LmyZOCsoEHM,1104,0,6,2,2.7833333,1710000,82106,339,17,94,104,31,32,40,1,1,1,0,0,0,0,0,0,0,342,17,82455
OqsMKoUatsk,1829,0,0,0,3.5666666,52400,34406,52,3,390,867,566,330,330,0,1,0,1,3,0,0,0,0,0,57,3,37172
zz2X8xgGQxA,3079,0,0,0,3.3666666,297000,18325,135,19,25,15,4,6,4,0,0,0,0,0,0,0,0,0,0,135,19,18394
E9yvIVY0vPI,34,3,16,22,714.98334,0,174239,991,26,240,227,64,36,18,1,2,1,0,0,0,0,0,0,0,994,26,174880
